user_id,username,id,created_at_datetime,text,lang,reply_count,retweet_count,favorite_count,view_count,location,hashtags,in_reply_to,quote,quote_count,possibly_sensitive,scores,polaridad,sentimiento
199632789,viewnext,1506632636332232714,2022-03-23T14:03:07.000Z,"Mañana empieza la feria de empleo de  @immuneinstitutedonde podrás participar en actividades dedicadas a tecnologías como #blockchain, #IA o #Ciberseguridad.   Te interesa Pues no dudes en inscribirte de forma gratuita a través del siguiente enlace https://t.co/v71n1q6XF7 https://t.co/0blsxxf96f",es,0,2,3,null,null,"['blockchain', 'IA', 'Ciberseguridad']",null,null,0,false,"[[{score=0.5513810515403748, label=positive}, {score=0.2217620313167572, label=neutral}, {score=0.22685685753822327, label=negative}]]",0.5462862,Neutral
199632789,viewnext,1505892119277449224,2022-03-21T13:00:34.000Z,"El pasado jueves nuestros compañeros, José Andrés Félix de Sande y Víctor Flores Sánchez, compartieron una sesión con los alumnos del curso de Especialización en #Ciberseguridad de #FP del IES Campanillas de #Malaga.  #ViewnextconlaFP https://t.co/8NQTdBuC9h",es,0,3,4,null,null,"['Ciberseguridad', 'FP', 'Malaga', 'ViewnextconlaFP']",null,null,0,false,"[[{score=0.5770710110664368, label=positive}, {score=0.17117691040039062, label=neutral}, {score=0.251752108335495, label=negative}]]",0.4964958,Neutral
199632789,viewnext,1504804911309012995,2022-03-18T13:00:23.000Z,Sabes qué es la Ingeniería social Cuáles las técnicas más utilizadas por los ciberdelincuentes  No te pierdas este post de nuestro #BlogTheNext y protégete frente a ellas  https://t.co/A4iUwpuFle https://t.co/VwixAuBAFX,es,0,2,3,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.3601844906806946, label=positive}, {score=0.2772528827190399, label=neutral}, {score=0.3625626266002655, label=negative}]]",0.27487475,Neutral
199632789,viewnext,1504360184126353411,2022-03-17T07:33:12.000Z,@lorenacabasmarq Bienvenida @lorenacabasmarq a nuestro equipo. #Welcome2Viewnext  https://t.co/bXMchEx7UF,es,1,0,0,null,null,['Welcome2Viewnext'],null,null,0,false,"[[{score=0.7236388325691223, label=positive}, {score=0.14613287150859833, label=neutral}, {score=0.13022831082344055, label=negative}]]",0.7395434,Neutral
271870111,eduSatoe,1503696554934386694,2022-03-15T11:36:10.000Z,@Sergrio_ @C1b3rWall @AllPentesting @victorfls @viewnext @BISITE_USAL Date de alta en https://t.co/56fn4km00V,es,0,0,1,null,Córdoba - Spain,null,1.50368742835956941E18,null,0,false,"[[{score=0.6091827750205994, label=positive}, {score=0.16170687973499298, label=neutral}, {score=0.22911034524440765, label=negative}]]",0.5417793,Neutral
1618699196,Dyamond_Sanchez,1503404718000852996,2022-03-14T16:16:31.000Z,@ChibiYoru Seee el teams de Viewnext y el teams de Inditex jaja.Y si mi lenovito explota todos los dias a las 3 xD,es,0,0,1,null,"A Coruña, España",null,1.50338010357263949E18,null,0,null,"[[{score=0.3667443096637726, label=positive}, {score=0.17732912302017212, label=neutral}, {score=0.4559265971183777, label=negative}]]",0.088146836,Neutral
996415398013800449,C1b3rWall,1503349152335413249,2022-03-14T12:35:43.000Z,Abierta la segunda parte del módulo de Pentesting de #C1b3rWallAcademy21 con la participación de @eduSatoe de @AllPentesting @victorfls de @viewnext y #ManuelLópez y #PabloPlaza de @BISITE_USAL  Que lo disfrutéis https://t.co/yg5BllybTR,es,1,18,78,null,Spain,"['C1b3rWallAcademy21', 'ManuelLópez', 'PabloPlaza']",null,null,1,false,"[[{score=0.5082286596298218, label=positive}, {score=0.15327177941799164, label=neutral}, {score=0.3384995460510254, label=negative}]]",0.3230009,Neutral
199632789,viewnext,1503279819311755265,2022-03-14T08:00:13.000Z,Les damos la bienvenida a nuestros nuevos compis en Valencia Bienvenid@s a nuestra #GenteViewnext  #Welcome2Viewnext https://t.co/KeM0WfP83G,es,1,0,2,null,null,"['GenteViewnext', 'Welcome2Viewnext']",null,null,0,false,"[[{score=0.9088627696037292, label=positive}, {score=0.04522314667701721, label=neutral}, {score=0.045914068818092346, label=negative}]]",0.90817183,Positivo
705506810,corchadojm,1502328521368219660,2022-03-11T17:00:06.000Z,"Hoy hemos habilitado la segunda parte del módulo sobre Pentesting de #C1b3rWallAcademy21 en la cual participan Eduardo Sánchez de #ALLPENTESTING, @victorfls de @viewnext, #ManuelLópez y #PabloPlaza de @BISITE_USAL.  https://t.co/95kMSmnXfS",es,1,2,8,null,Salamanca,"['C1b3rWallAcademy21', 'ALLPENTESTING', 'ManuelLópez', 'PabloPlaza']",null,null,0,false,"[[{score=0.6334366798400879, label=positive}, {score=0.12989383935928345, label=neutral}, {score=0.23666951060295105, label=negative}]]",0.52666104,Neutral
199632789,viewnext,1501950817804247050,2022-03-10T15:59:14.000Z,Cómo funciona y cuáles son las ventajas de la nube híbrida Por qué utilizar entornos híbridos para Big Data Qué debemos tener en cuenta a la hora de implementar la nube híbrida para Big Data  Te lo contamos hoy en #BlogTheNext  https://t.co/84tTSmIPmH  #hybridcloud #bigdata https://t.co/SNScbsKcQE,es,0,0,1,null,null,"['BlogTheNext', 'hybridcloud', 'bigdata']",null,null,0,false,"[[{score=0.5237995386123657, label=positive}, {score=0.17594654858112335, label=neutral}, {score=0.3002539277076721, label=negative}]]",0.39949214,Neutral
1119867710,BCSM_es,1501853841016426500,2022-03-10T09:33:53.000Z,"Queremos agradecer a @IBM y @viewnext, quienes estuvieron con nuestros alumnos de #Valencia en un gratificante espacio de profundización acerca de la computación cuántica, #InteligenciaArtificial  y #transformacióndigital. . . . .  #consultoria #educacion #aprendizaje https://t.co/gLLdEPO5VG",es,0,1,1,null,Madrid,"['Valencia', 'InteligenciaArtificial', 'transformacióndigital', 'consultoria', 'educacion', 'aprendizaje']",null,null,0,false,"[[{score=0.931365430355072, label=positive}, {score=0.03152317926287651, label=neutral}, {score=0.037111442536115646, label=negative}]]",0.9257772,Positivo
199632789,viewnext,1501246899931729925,2022-03-08T17:22:07.000Z,Buscamos a un/a arquitecto/a Java-Microservicios Inscríbete a esta oferta de trabajo en el siguiente link https://t.co/praUm6LFFw  y pasa a formar parte de nuestra #GenteViewnext  #EmpleoViewnext https://t.co/TCEjoFBW7D,es,0,1,1,null,null,"['GenteViewnext', 'EmpleoViewnext']",null,null,0,false,"[[{score=0.6031643152236938, label=positive}, {score=0.1813320368528366, label=neutral}, {score=0.21550355851650238, label=negative}]]",0.5689928,Neutral
199632789,viewnext,1501143214924963842,2022-03-08T10:30:06.000Z,Sabes que es el AIOT Y qué tecnologías están involucradas en él No te pierdas ni un detalle con nuestro post de #BlogTheNext  https://t.co/vMI85oEc4W https://t.co/v5BSsBeDM5,es,0,0,1,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.24445374310016632, label=positive}, {score=0.4002523124217987, label=neutral}, {score=0.35529398918151855, label=negative}]]",0.28941208,Neutral
199632789,viewnext,1498928646362439680,2022-03-02T07:50:12.000Z,Ayer estuvimos en  @satelec_etsit  2022 dando a conocer  @viewnext  a los estudiantes de la  @La_UPM    Si no pudiste visitarnos o si quieres dejarnos tu C.V. todavía puedes hacerlo a través de nuestro Stand Virtual  https://t.co/Rwvb9hFq4d https://t.co/DnLknyjVUh,es,0,3,5,null,null,null,null,null,0,false,"[[{score=0.3376087248325348, label=positive}, {score=0.2779705226421356, label=neutral}, {score=0.38442081212997437, label=negative}]]",0.23115844,Neutral
199632789,viewnext,1498644328486510600,2022-03-01T13:00:26.000Z,Buscamos un/a Mulesoft Developer Si quieres formar parte de nuestra #GenteViewnext consulta nuestras ofertas de trabajo https://t.co/JCGg1UKuZk  #EmpleoViewnext https://t.co/XZIqQurIio,es,0,0,0,null,null,"['GenteViewnext', 'EmpleoViewnext']",null,null,0,false,"[[{score=0.6814289093017578, label=positive}, {score=0.15843337774276733, label=neutral}, {score=0.16013771295547485, label=negative}]]",0.6797246,Neutral
53486545,mbeneitez,1498602402592837632,2022-03-01T10:13:50.000Z,"@ebsthinkbig @viewnext Muchas gracias @ongallo @ebsthinkbig y @viewnext por haberme permitido participar en este maravilloso proyecto. Seguiré dando lo mejor de mí como miembro permanente del Patronato, es un privilegio formar parte de esta familia.",es,0,0,0,null,España,null,1.49828231089408E18,null,0,null,"[[{score=0.9599583745002747, label=positive}, {score=0.02335796318948269, label=neutral}, {score=0.016683578491210938, label=negative}]]",0.9666328,Positivo
752383370311659524,acecistinosis,1498347950128472069,2022-02-28T17:22:43.000Z,"Irati, miembro de ACE con #cistinosis, trabaja en @viewnext y ha colaborado con la empresa para difundir el #DiaMundialEnfermedadesRaras, también en el ámbito laboral. #ComparteTusColores  #RareDiseaseDay #ShareYourColors #cystinosis",es,0,1,2,null,España,"['cistinosis', 'DiaMundialEnfermedadesRaras', 'ComparteTusColores', 'RareDiseaseDay', 'ShareYourColors', 'cystinosis']",null,"""<Tweet id=""""1498247609936486407"""">""",0,null,"[[{score=0.6472896933555603, label=positive}, {score=0.12525223195552826, label=neutral}, {score=0.22745805978775024, label=negative}]]",0.5450839,Neutral
267293779,ebsthinkbig,1498282310894080004,2022-02-28T13:01:54.000Z,"Enhorabuena, @mbeneitez y @viewnext https://t.co/KuC41JUFyj",es,1,0,2,null,España,null,null,null,0,false,"[[{score=0.6199808716773987, label=positive}, {score=0.16205912828445435, label=neutral}, {score=0.2179599553346634, label=negative}]]",0.56408006,Neutral
199632789,viewnext,1498247609936486407,2022-02-28T10:44:00.000Z,"Hoy se conmemora el #DíaMundialEnefermedadesRaras . Desde  @viewnext queremos dar visibilidad y concienciar sobre los retos a los que se enfrentan estos pacientes y sus familiares, no te pierdas nuestro post de apoyo y colabora con esta iniciativa https://t.co/wJOJ99FWfq",es,0,0,1,null,null,['DíaMundialEnefermedadesRaras'],null,null,1,false,"[[{score=0.6205765008926392, label=positive}, {score=0.15258906781673431, label=neutral}, {score=0.2268344908952713, label=negative}]]",0.54633105,Neutral
53486545,mbeneitez,1497687325052178433,2022-02-26T21:37:38.000Z,"@juancarcubeiro @ebsthinkbig @viewnext Muchas gracias, es un honor recibir estas palabras de un profesional como tú, del que aprendo tanto. Trabajar para EBS, @VIEWNEXT e IBM me ha hecho muy feliz. Seguiremos trabajando en prescribir la experiencia para el aprendizaje de la mano de EBS. @ongallo, @ebsthinkbig",es,0,1,3,null,España,null,1.49760595543702323E18,null,0,null,"[[{score=0.972812294960022, label=positive}, {score=0.016141295433044434, label=neutral}, {score=0.01104639656841755, label=negative}]]",0.9779072,Positivo
364937898,juancarcubeiro,1497605955437023233,2022-02-26T16:14:18.000Z,"Marta Beneitez Aparicio, nueva Presidenta de Honor de @ebsthinkbig EBS Experiental School, tras una década como Presidenta del Patronato de la Fundación para el Desarrollo Directivo y 15 años como directiva de @viewnext. Extraordinaria profesional y persona, #PuroTalentoSenior https://t.co/bpOJ5AH0q9",es,1,2,8,null,Blog Hablemos de Talento,['PuroTalentoSenior'],null,null,2,false,"[[{score=0.7701457738876343, label=positive}, {score=0.10911960154771805, label=neutral}, {score=0.12073466926813126, label=negative}]]",0.75853074,Neutral
1445665371176857602,Certif_IPMA,1497375702064242689,2022-02-26T00:59:21.000Z,"Jornada Hacia la excelencia en la Dirección de Proyectos. Personas, Organizaciones y Proyectos con testimonios @Certif_IPMA @AEIPRO @ThalesEspana @SiemensGamesa @TalgoGroup @viewnext @fesbal_org https://t.co/cQkg14pUFT",es,0,0,0,null,España,null,null,null,0,false,"[[{score=0.6458945274353027, label=positive}, {score=0.1117713525891304, label=neutral}, {score=0.24233408272266388, label=negative}]]",0.5153318,Neutral
100358329,andres8f,1497175238655815689,2022-02-25T11:42:47.000Z,@JaimeObregon Acaba de adjudicarse el mantenimiento correctivo y evolutivo de la PLACSP a Viewnext por 2.5M... será una cuantía suficiente para mejorar la plataforma https://t.co/xMK3RxaAeT,es,0,0,1,null,Zaragoza,null,1.49663976027795046E18,null,0,false,"[[{score=0.661787748336792, label=positive}, {score=0.13637226819992065, label=neutral}, {score=0.20183996856212616, label=negative}]]",0.59632003,Neutral
199632789,viewnext,1496892848490352643,2022-02-24T17:00:40.000Z,Sabes lo que son los Knowmads  Si quieres saber más sobre ellos échale un vistazo a nuestro post sobre ello de nuestro #BlogTheNext  https://t.co/muZnMZdZN8 https://t.co/I9pCJx4rOH,es,0,1,1,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.46651437878608704, label=positive}, {score=0.17130133509635925, label=neutral}, {score=0.3621842563152313, label=negative}]]",0.27563146,Neutral
199632789,viewnext,1496762603116589062,2022-02-24T08:23:07.000Z,En @viewnext  buscamos un/a Arquitecto/a Salesforce. Si quieres formar parte de nuestra #GenteViewnext inscríbete a la oferta en el siguiente enlace:https://t.co/W4iUsPE47j  #EmpleoViewnext https://t.co/IHoqci8NPy,es,0,0,1,null,null,"['GenteViewnext', 'EmpleoViewnext']",null,null,0,false,"[[{score=0.7067302465438843, label=positive}, {score=0.12494184821844101, label=neutral}, {score=0.1683279126882553, label=negative}]]",0.6633442,Neutral
199632789,viewnext,1496488286755467270,2022-02-23T14:13:05.000Z,Estás buscando empleo en Barcelona En  @viewnext   queremos contar con tu talento. Consulta nuestras ofertas de empleohttps://t.co/3ac8eifZP0  #GenteViewnext #EmpleoViewnext https://t.co/NknIMLN1Uo,es,0,0,1,null,null,"['GenteViewnext', 'EmpleoViewnext']",null,null,0,false,"[[{score=0.8178896307945251, label=positive}, {score=0.0947277694940567, label=neutral}, {score=0.08738260716199875, label=negative}]]",0.8252348,Positivo
847029690913181700,Mida_usal,1496070596458909699,2022-02-22T10:33:20.000Z,Últimos días para matricularse en el curso de #scrum organizado y patrocinado por la @CatedraAgile @viewnext @usal plazo hasta el 6/3/2022. Tarifa reducida de 20 para los estudiantes de Ingeniería Informática de @fcienciasusal y @EPSZ_USAL. https://t.co/q6dp90EkoC https://t.co/RwMtgedx7C,es,0,4,4,null,"Salamanca, Spain",['scrum'],null,null,0,false,"[[{score=0.4177858233451843, label=positive}, {score=0.19177354872226715, label=neutral}, {score=0.39044058322906494, label=negative}]]",0.21911879,Neutral
368889720,voz_populi,1494805435366449166,2022-02-18T22:46:02.000Z,"IKEA, Fujitsu, Accenture, Viewnext y NTT Data, entre las 2.000 empresas en las que los alumnos de Cesur pueden realizar sus prácticas de FP https://t.co/HurqD1iaci",es,0,2,10,null,null,null,null,null,0,false,"[[{score=0.5833937525749207, label=positive}, {score=0.1538456678390503, label=neutral}, {score=0.26276057958602905, label=negative}]]",0.47447884,Neutral
199632789,viewnext,1494718425163313157,2022-02-18T17:00:17.000Z,"Si estas en otra fase, en la que necesitas más espacio... no lo dudes Súbete a la nube  https://t.co/ltrjjYqtuw    #HumorTecnológico https://t.co/8Ciq1z92IG",es,0,0,2,null,null,['HumorTecnológico'],null,null,0,false,"[[{score=0.2782590091228485, label=positive}, {score=0.3242800533771515, label=neutral}, {score=0.3974609375, label=negative}]]",0.20507812,Neutral
247273686,andaluciainf,1494670054922743809,2022-02-18T13:48:05.000Z,"IKEA, Fujitsu, Accenture, Viewnext y NTT Data, empresas de prácticas de Cesur para FP https://t.co/atSTnldVoc #AndaluciaInformacion #España",es,0,0,1,null,Andalucía (España),"['AndaluciaInformacion', 'España']",null,null,0,false,"[[{score=0.5034137964248657, label=positive}, {score=0.1795969158411026, label=neutral}, {score=0.3169892430305481, label=negative}]]",0.36602145,Neutral
199632789,viewnext,1494635345266331649,2022-02-18T11:30:09.000Z,Sabes que es un Outsourcing Y cómo se gestiona un proyecto de outsourcing  Si quieres saber más sobre este tema no te pierdas este post de nuestro #BlogTheNext  https://t.co/UuyEyRilxV https://t.co/c7W1Qn2NJX,es,0,2,4,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.33446672558784485, label=positive}, {score=0.2834984362125397, label=neutral}, {score=0.38203486800193787, label=negative}]]",0.2359303,Neutral
1322978574798856192,satelec_etsit,1494630001181868033,2022-02-18T11:08:55.000Z,"Cuanto más se acerca el foro... Más confirmaciones  Os presentamos a HPE, CBRE, ESCP, Ineco, Rtve, DXC Technology, Incibe, Sdg Group, Airflows, Google Cloud, Viewnext y Coit... Ven a conocerlas durante nuestra semana de conferencias del 21 al 25 de febrero  https://t.co/Zyxf1kq0sG",es,0,1,4,null,ETSIT-UPM,null,null,null,0,false,"[[{score=0.5412573218345642, label=positive}, {score=0.16211168467998505, label=neutral}, {score=0.29663100838661194, label=negative}]]",0.40673798,Neutral
199632789,viewnext,1494356094176616449,2022-02-17T17:00:31.000Z,"Sabías que...    En @viewnext contamos con 8 centros de innovación tecnológica, desde donde conectamos a los mejores profesionales de cada tecnología, con los proyectos más innovadores,   Sus ubicaciones actuales se encuentran en Cáceres, Aldeatejada, Orense, Reus, Almería,  ... https://t.co/mByx8b33ps",es,0,1,5,null,null,null,null,null,0,false,"[[{score=0.8032495379447937, label=positive}, {score=0.0869879424571991, label=neutral}, {score=0.1097625121474266, label=negative}]]",0.78047496,Positivo
199632789,viewnext,1494303167256875010,2022-02-17T13:30:12.000Z,"Vamos a darles la bienvenida que se merecen nuestros nuevos compis de Madrid, Barcelona, Orense, Sevilla y Bilbao Bienvenid@s a la #GenteViewnext  #Welcome2Viewnext https://t.co/TblLHe5w4p",es,0,0,2,null,null,"['GenteViewnext', 'Welcome2Viewnext']",null,null,0,false,"[[{score=0.9036547541618347, label=positive}, {score=0.041851937770843506, label=neutral}, {score=0.05449329689145088, label=negative}]]",0.8910134,Positivo
199632789,viewnext,1494272933451206657,2022-02-17T11:30:04.000Z,En @viewnext estamos buscando Técnico/a de selección IT . Inscríbete en el siguiente enlace  https://t.co/c5tsWK2W1r  y pasa a formar parte de nuestra #GenteViewnext #EmpleoViewnext https://t.co/S6zUleWOhc,es,0,1,1,null,null,"['GenteViewnext', 'EmpleoViewnext']",null,null,0,false,"[[{score=0.603649377822876, label=positive}, {score=0.17877477407455444, label=neutral}, {score=0.21757587790489197, label=negative}]]",0.5648483,Neutral
201756498,Servimedia,1494249980852375557,2022-02-17T09:58:51.000Z,"@IKEASpain , @Fujitsu_ES , @AccentureSpain, @viewnext y @NTTDataSpain entre las empresas en las que los alumnos de Cesur pueden realizar sus prácticas    Más información https://t.co/SVHTqCXzr8",es,0,1,4,null,"Madrid, Comunidad de Madrid",null,null,null,0,false,"[[{score=0.5663896799087524, label=positive}, {score=0.18877410888671875, label=neutral}, {score=0.2448362112045288, label=negative}]]",0.5103276,Neutral
199632789,viewnext,1493631331280031745,2022-02-15T17:00:34.000Z,Estás buscando empleo en Salamanca En @viewnext  queremos contar con tu talento. Consulta nuestras ofertas de empleo  https://t.co/1t4o5BhFrg  #GenteViewnext #EmpleoViewnext https://t.co/gIrK67w5KP,es,0,0,1,null,null,"['GenteViewnext', 'EmpleoViewnext']",null,null,0,false,"[[{score=0.8181298971176147, label=positive}, {score=0.0988103598356247, label=neutral}, {score=0.08305975049734116, label=negative}]]",0.8338805,Positivo
199632789,viewnext,1493570862339047431,2022-02-15T13:00:17.000Z,Tenemos nuevos compis en Valencia Démosles una calurosa bienvenida a la familia Viewnext  #GenteViewnext #Welcome2Viewnext https://t.co/MvYW9v5OHO,es,0,1,4,null,null,"['GenteViewnext', 'Welcome2Viewnext']",null,null,0,false,"[[{score=0.8673778176307678, label=positive}, {score=0.06004668027162552, label=neutral}, {score=0.07257549464702606, label=negative}]]",0.854849,Positivo
199632789,viewnext,1493492818668568580,2022-02-15T07:50:10.000Z,Sabes que es el GITOPS  Cuáles son sus ventajas e inconvenientes No te pierdas ningún detalle de nuestro post del #BlogTheNext  https://t.co/mVJKPDzWmx https://t.co/70YVMkzw5p,es,0,1,3,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.2571345269680023, label=positive}, {score=0.3011854588985443, label=neutral}, {score=0.44168004393577576, label=negative}]]",0.11663994,Neutral
199632789,viewnext,1493254349841211398,2022-02-14T16:02:34.000Z,Eres administrador/a MiddlewareTe estamos buscando Únete a nuestro equipo y pasa a formar parte de nuestra #GenteViewnext https://t.co/9UOMxRenxB #EmpleoViewnext https://t.co/xsPdXRqSFg,es,0,0,1,null,null,"['GenteViewnext', 'EmpleoViewnext']",null,null,0,false,"[[{score=0.6001657843589783, label=positive}, {score=0.1627107858657837, label=neutral}, {score=0.23712344467639923, label=negative}]]",0.52575314,Neutral
199632789,viewnext,1493208533478916098,2022-02-14T13:00:31.000Z,"La Universidad de Sevilla e IBM crean un proyecto para incorporar el Big Data, el Blockchain y la Inteligencia Artificial para promover actividades docentes, de investigación y de innovación  https://t.co/HT4R4tF28q https://t.co/Bm5Fv0hQG6",es,0,1,4,null,null,null,null,null,0,false,"[[{score=0.6681606769561768, label=positive}, {score=0.1556270718574524, label=neutral}, {score=0.17621226608753204, label=negative}]]",0.6475755,Neutral
199632789,viewnext,1493148742731673603,2022-02-14T09:02:56.000Z,"En 2021 la computación en la nube se posicionó como una tecnología importante, este año con el trabajo en remoto y las limitaciones de la pandemia harán que siga creciendo. Estas son las tendencias para el 2022  https://t.co/tBqdEjeKa3 https://t.co/56riUXzawf",es,0,0,2,null,null,null,null,null,0,false,"[[{score=0.550658106803894, label=positive}, {score=0.12454555183649063, label=neutral}, {score=0.32479631900787354, label=negative}]]",0.35040733,Neutral
1179424823459622917,Santi20155914,1491878117757050880,2022-02-10T20:53:55.000Z,@ONCE_oficial @viewnext @Fundacion_ONCE @IzaskunBilbaoB @RenewEurope @ONCEuskadi @ALBERT_RIALTAS @EPR_Network @Europarl_ES Felicidadeste deseo lo mejor fuerza y animo un abrazo,es,0,0,0,null,Gran Canaria,null,1.49180792460326093E18,null,0,null,"[[{score=0.9170428514480591, label=positive}, {score=0.04108534753322601, label=neutral}, {score=0.04187188670039177, label=negative}]]",0.9162563,Positivo
199632789,viewnext,1491819356849950729,2022-02-10T17:00:25.000Z,Sabes qué es el Internet del comportamiento IOB Y cómo se ha pasado del internet de las cosas al comportamiento  No te pierdas ningún detalle de nuestro post de #BlogTheNext  https://t.co/lMqjqsGJyZ https://t.co/0qPfO717Fy,es,0,2,4,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.21123124659061432, label=positive}, {score=0.3462660312652588, label=neutral}, {score=0.4425027668476105, label=negative}]]",0.11499451,Neutral
570012934,ONCEuskadi,1491808844644814848,2022-02-10T16:18:39.000Z,"Gaur #EuropaSeAcercaATi mintegian Irati Vilariñoren isotioa partekatzen dizuegu, lan praktikak @viewnexten egin zituen @Fundacion_ONCEri esker    @ONCE_oficial @IzaskunBilbaoB",eu,0,0,3,null,null,['EuropaSeAcercaATi'],null,"""<Tweet id=""""1491807924603260928"""">""",0,null,"[[{score=0.46611642837524414, label=positive}, {score=0.1845686137676239, label=neutral}, {score=0.34931498765945435, label=negative}]]",0.30137005,Neutral
1229807270,ONCE_oficial,1491807924603260928,2022-02-10T16:15:00.000Z,"Hoy, en #EuropaSeAcercaATi en #Euskadi, historia de vida de Irati Vilariño, hizo sus prácticas laborales en @viewnext gracias a la beca de @Fundacion_ONCE  #GrupoSocialONCE  @IzaskunBilbaoB @RenewEurope @ONCEuskadi @ALBERT_RIALTAS @EPR_Network @Europarl_ES https://t.co/uqeLsKPkAE",es,1,3,8,null,España,"['EuropaSeAcercaATi', 'Euskadi', 'GrupoSocialONCE']",null,null,1,false,"[[{score=0.8494983911514282, label=positive}, {score=0.06686794012784958, label=neutral}, {score=0.08363370597362518, label=negative}]]",0.8327326,Positivo
199632789,viewnext,1491680868703907843,2022-02-10T07:50:07.000Z,Buscamos Arquitecto/a de Soluciones SAP BTP  para unirse a nuestro equipo y disfrutar de las ventajas de ser #GenteViewnext . Consulta nuestras ofertas de empleo aquí.   https://t.co/o0weBmXe1P  #EmpleoViewnext https://t.co/nEhm7eW02e,es,0,1,2,null,null,"['GenteViewnext', 'EmpleoViewnext']",null,null,0,false,"[[{score=0.6778836250305176, label=positive}, {score=0.15435484051704407, label=neutral}, {score=0.16776151955127716, label=negative}]]",0.66447693,Neutral
199632789,viewnext,1491456988512931844,2022-02-09T17:00:30.000Z,Estás buscando empleo en Madrid En @viewnext  queremos contar con tu talento. Consulta nuestras ofertas de empleo https://t.co/yRl7o3H0F8   #GenteViewnext #EmpleoViewnext https://t.co/zknBlvsnCI,es,0,0,0,null,null,"['GenteViewnext', 'EmpleoViewnext']",null,null,0,false,"[[{score=0.8289531469345093, label=positive}, {score=0.09018836170434952, label=neutral}, {score=0.08085847645998001, label=negative}]]",0.83828306,Positivo
199632789,viewnext,1491319732355710976,2022-02-09T07:55:06.000Z,Sabes cuáles son los principales peligros del IoT en el hogar No te pierdas nuestro post de nuestro #BlogTheNext donde te contamos todo sobre ello  https://t.co/gXbzxt0xWr https://t.co/lnPJC5bd6D,es,0,1,2,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.07861270010471344, label=positive}, {score=0.12848526239395142, label=neutral}, {score=0.7929019927978516, label=negative}]]",-0.58580405,Negativo
199632789,viewnext,1491089215504986119,2022-02-08T16:39:06.000Z,"Los estudiantes del equipo UPM Racing, del que somos patrocinadores, han mostrado hoy el último monoplaza en la @industrialesupm de la @La_UPM. Además han contado con una visita muy especial. Sabrías decirnos quién es https://t.co/kw4VdsTbM7",es,0,2,7,null,null,null,null,null,0,false,"[[{score=0.7024474143981934, label=positive}, {score=0.13258096575737, label=neutral}, {score=0.16497166454792023, label=negative}]]",0.6700567,Neutral
199632789,viewnext,1489645089232199682,2022-02-04T17:00:40.000Z,Sabes qué es la infraestructura como código Cuáles son las ventajas y desventajas de gestionarla en cloud  Te lo contamos todo en nuestro #BlogTheNext  https://t.co/iSLKz1ApSl https://t.co/b84EPov4qo,es,0,2,3,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.4463980197906494, label=positive}, {score=0.1818934828042984, label=neutral}, {score=0.371708482503891, label=negative}]]",0.25658303,Neutral
847383672369971200,empresasjcyl,1489547176862789632,2022-02-04T10:31:36.000Z,"#EmprendimientoJcyl @viewnext y las #startups de la #AceleradoraICE trabajan para resolver los #retos de la industria. Empieza un apasionante camino, es #WOLARIA Innovación Abierta. https://t.co/23SuSvwX4r",es,0,0,2,null,"Castille and Leon, Spain","['EmprendimientoJcyl', 'startups', 'AceleradoraICE', 'retos', 'WOLARIA']",null,null,0,false,"[[{score=0.6885526180267334, label=positive}, {score=0.1352357566356659, label=neutral}, {score=0.1762116402387619, label=negative}]]",0.64757675,Neutral
199632789,viewnext,1489222280643325961,2022-02-03T13:00:34.000Z,En @viewnext  buscamos un/a QA Tester. Inscríbete a la oferta en el siguiente enlace https://t.co/b2XfVzsW4G #EmpleoViewnext https://t.co/japbM4JMH8,es,0,0,0,null,null,['EmpleoViewnext'],null,null,0,false,"[[{score=0.6020423173904419, label=positive}, {score=0.19315558671951294, label=neutral}, {score=0.20480208098888397, label=negative}]]",0.5903958,Neutral
424071182,Agbar,1488863458837905420,2022-02-02T13:14:44.000Z,"Inscripciones, hasta el 9 de feb, a la mayor competición de analítica de datos de España, la #CajamarUniversityHACK 2022.  https://t.co/FCThbz4mth  @Agbar @Cajamar #CajamarINNOVA @atmira_oficial @KabelSistemas @minsaitbyindra @DXCspain @viewnext @MetaEnlace @Teradata  @atida_es",es,0,3,8,null,null,"['CajamarUniversityHACK', 'CajamarINNOVA']",null,"""<Tweet id=""""1488597078871842819"""">""",0,false,"[[{score=0.5766429901123047, label=positive}, {score=0.17208068072795868, label=neutral}, {score=0.25127631425857544, label=negative}]]",0.49744737,Neutral
199632789,viewnext,1488859792894574594,2022-02-02T13:00:10.000Z,"Sabes cuáles son los tipos de Cloud Computing En este post de nuestro  #BlogTheNext te contamos todo acerca de ello, no te lo pierdas  https://t.co/mrht24izq5 https://t.co/MR8jkw13An",es,0,0,1,null,null,['BlogTheNext'],null,null,0,false,"[[{score=0.24261675775051117, label=positive}, {score=0.36311036348342896, label=neutral}, {score=0.39427292346954346, label=negative}]]",0.2114542,Neutral
